"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"gfp0B5MlJdo","2018-07-03T12:52:52.000Z","UCupvZG-5ko_eiXAupbDfxWw","Stormy Daniels' lawyer: Michael Cohen needs to come clean now","Stormy Daniels' lawyer Michael Avenatti says that he believes that Michael Cohen is ""playing games"" with the American people and that his loyalty still lies with ...","https://i.ytimg.com/vi/gfp0B5MlJdo/default.jpg","120","90","https://i.ytimg.com/vi/gfp0B5MlJdo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gfp0B5MlJdo/hqdefault.jpg","480","360","CNN","none"
"WGtzdzj4sg4","2018-06-30T14:32:06.000Z","UCupvZG-5ko_eiXAupbDfxWw","D.L. Hughley on getting advice from white people","Comedian D.L. Hughley spoke to CNN's Michael Smerconish about how an interview about race became the background for his new book “How Not to Get ...","https://i.ytimg.com/vi/WGtzdzj4sg4/default.jpg","120","90","https://i.ytimg.com/vi/WGtzdzj4sg4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WGtzdzj4sg4/hqdefault.jpg","480","360","CNN","none"
"cmWgrTW1Xi4","2012-03-06T00:42:33.000Z","UCupvZG-5ko_eiXAupbDfxWw","Interview called 'creepiest thing ever'","Like a ventriloquist without a dummy, a dad channels his son in a bizarre interview. CNN's Jeanne Moos reports.","https://i.ytimg.com/vi/cmWgrTW1Xi4/default.jpg","120","90","https://i.ytimg.com/vi/cmWgrTW1Xi4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cmWgrTW1Xi4/hqdefault.jpg","480","360","CNN","none"
"HBvvN1FM5lA","2018-07-07T21:19:11.000Z","UCupvZG-5ko_eiXAupbDfxWw","Trapped Thai kids, parents console each other in letters","The father of one of the 12 Thai boys trapped in a cave with their soccer coach speaks out after Thai navy SEALs helped them communicate with their families ...","https://i.ytimg.com/vi/HBvvN1FM5lA/default.jpg","120","90","https://i.ytimg.com/vi/HBvvN1FM5lA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HBvvN1FM5lA/hqdefault.jpg","480","360","CNN","none"
"7xOJ48JdNK8","2018-05-18T12:18:34.000Z","UCupvZG-5ko_eiXAupbDfxWw","Giuliani to Cuomo: Mueller agreed to limit Trump interview","In an interview with CNN's Chris Cuomo, the newest member of President Trump's legal team Rudy Giuliani said that special counsel Robert Mueller's team has ...","https://i.ytimg.com/vi/7xOJ48JdNK8/default.jpg","120","90","https://i.ytimg.com/vi/7xOJ48JdNK8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/7xOJ48JdNK8/hqdefault.jpg","480","360","CNN","none"
"2EWe9xkiybc","2014-02-08T01:52:56.000Z","UCupvZG-5ko_eiXAupbDfxWw","Movie theater shooting video played in court","CNN's Martin Savidge reports on highly anticipated surveillance video that captures a shooting in a movie theater.","https://i.ytimg.com/vi/2EWe9xkiybc/default.jpg","120","90","https://i.ytimg.com/vi/2EWe9xkiybc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2EWe9xkiybc/hqdefault.jpg","480","360","CNN","none"
"PPKY1pFyqu8","2013-05-31T12:56:23.000Z","UCupvZG-5ko_eiXAupbDfxWw","A 21st century bike","Richard Quest tries out a bike with springs in its wheels - the Loopwheels. The bike goes on sale in the fall for $1800. For more CNN videos, visit our site at ...","https://i.ytimg.com/vi/PPKY1pFyqu8/default.jpg","120","90","https://i.ytimg.com/vi/PPKY1pFyqu8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PPKY1pFyqu8/hqdefault.jpg","480","360","CNN","none"
"3kZeo7qItJA","2018-05-10T07:45:53.000Z","UCupvZG-5ko_eiXAupbDfxWw","Trump welcomes Americans home from North Korea","President Donald Trump personally welcomes back three Americans as they arrive at a military base outside Washington after their release from North Korea.","https://i.ytimg.com/vi/3kZeo7qItJA/default.jpg","120","90","https://i.ytimg.com/vi/3kZeo7qItJA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3kZeo7qItJA/hqdefault.jpg","480","360","CNN","none"
"fVy8kMTUUWQ","2011-10-27T15:47:35.000Z","UCupvZG-5ko_eiXAupbDfxWw","Plastic bags and the environment","CNN's Amber Lyon examines the effect plastic bags have on the ocean.","https://i.ytimg.com/vi/fVy8kMTUUWQ/default.jpg","120","90","https://i.ytimg.com/vi/fVy8kMTUUWQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fVy8kMTUUWQ/hqdefault.jpg","480","360","CNN","none"
"EQEZJTi6L44","2018-05-17T00:53:09.000Z","UCupvZG-5ko_eiXAupbDfxWw","Senator: Giuliani is wrong. Trump can be indicted","Sen. Richard Blumenthal, D-Connecticut, says he thinks President Donald Trump could be indicted, despite Trump lawyer Rudy Giuliani expressing otherwise.","https://i.ytimg.com/vi/EQEZJTi6L44/default.jpg","120","90","https://i.ytimg.com/vi/EQEZJTi6L44/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EQEZJTi6L44/hqdefault.jpg","480","360","CNN","none"
