"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"X26-SEdgcfc","2018-02-27T23:37:09.000Z","UCXIJgqnII2ZOINSWNOGFThA","Inspector general opens investigation into FISA court","The Justice Department's internal watchdog will now take on alleged surveillance abuse during the 2016 election; chief intelligence correspondent Catherine ...","https://i.ytimg.com/vi/X26-SEdgcfc/default.jpg","120","90","https://i.ytimg.com/vi/X26-SEdgcfc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/X26-SEdgcfc/hqdefault.jpg","480","360","Fox News","none"
"cY-B3kkMa4A","2018-06-29T12:41:26.000Z","UCXIJgqnII2ZOINSWNOGFThA","Venue cancels pro-Trump candidate's fundraiser","Michigan congressional candidate Lena Epstein says Franklin Hills Country Club called off her event because of her support of the president. FOX News ...","https://i.ytimg.com/vi/cY-B3kkMa4A/default.jpg","120","90","https://i.ytimg.com/vi/cY-B3kkMa4A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cY-B3kkMa4A/hqdefault.jpg","480","360","Fox News","none"
"Xk9OUnE0R-Y","2018-06-03T03:35:47.000Z","UCXIJgqnII2ZOINSWNOGFThA","Gutfeld: I don't know about you, but I'm outraged out","So, what did we learn from this week of rage? FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as ...","https://i.ytimg.com/vi/Xk9OUnE0R-Y/default.jpg","120","90","https://i.ytimg.com/vi/Xk9OUnE0R-Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Xk9OUnE0R-Y/hqdefault.jpg","480","360","Fox News","none"
"xND-Z_Mzuhs","2018-06-29T00:39:38.000Z","UCXIJgqnII2ZOINSWNOGFThA","Part 1 of Fox News' Florida GOP gubernatorial primary debate","Florida Commissioner of Agriculture Adam Putnam and Rep. Ron DeSantis face off over the Supreme Court, relations with Russia, President Trump's agenda ...","https://i.ytimg.com/vi/xND-Z_Mzuhs/default.jpg","120","90","https://i.ytimg.com/vi/xND-Z_Mzuhs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/xND-Z_Mzuhs/hqdefault.jpg","480","360","Fox News","none"
"DjpmdhG30-Y","2018-07-04T03:10:25.000Z","UCXIJgqnII2ZOINSWNOGFThA","Suzanne Somers reflects on her legendary career","TV legend opens up about her life to Laura and Raymond on 'The Ingraham Angle.'","https://i.ytimg.com/vi/DjpmdhG30-Y/default.jpg","120","90","https://i.ytimg.com/vi/DjpmdhG30-Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DjpmdhG30-Y/hqdefault.jpg","480","360","Fox News","none"
"NEAcb0L7Jpo","2018-06-30T01:07:40.000Z","UCXIJgqnII2ZOINSWNOGFThA","Tucker: Dems plan- fire cops, redefine lawbreaking","Tucker: It has become normal on the Left to demand the abolition of ICE and the 20000 agents who enforce American immigration laws. Nobody seems to be ...","https://i.ytimg.com/vi/NEAcb0L7Jpo/default.jpg","120","90","https://i.ytimg.com/vi/NEAcb0L7Jpo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NEAcb0L7Jpo/hqdefault.jpg","480","360","Fox News","none"
"QY-Ef41739s","2016-07-28T01:46:54.000Z","UCXIJgqnII2ZOINSWNOGFThA","Watters' World: What's good about Trump? edition","Jesse Watters ask folks at the DNC what they find positive about the GOP presidential candidate on 'The O'Reilly Factor'","https://i.ytimg.com/vi/QY-Ef41739s/default.jpg","120","90","https://i.ytimg.com/vi/QY-Ef41739s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/QY-Ef41739s/hqdefault.jpg","480","360","Fox News","none"
"fLwJcVXYyUo","2013-05-09T00:07:10.000Z","UCXIJgqnII2ZOINSWNOGFThA","Watch Jodi Arias' reaction as guilty verdict is read","Arias convicted of first-degree murder of her one-time boyfriend.","https://i.ytimg.com/vi/fLwJcVXYyUo/default.jpg","120","90","https://i.ytimg.com/vi/fLwJcVXYyUo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fLwJcVXYyUo/hqdefault.jpg","480","360","Fox News","none"
"kfmPfF0uons","2018-05-31T03:34:39.000Z","UCXIJgqnII2ZOINSWNOGFThA","Morgan Freeman's team accuses CNN of defamation","Morgan Freeman's team is seeking a retraction from CNN over a sexual harassment report; Raymond Arroyo breaks down 'seen and unseen' stories for 'The ...","https://i.ytimg.com/vi/kfmPfF0uons/default.jpg","120","90","https://i.ytimg.com/vi/kfmPfF0uons/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kfmPfF0uons/hqdefault.jpg","480","360","Fox News","none"
"eboEEY5v-0I","2018-06-04T12:17:16.000Z","UCXIJgqnII2ZOINSWNOGFThA","Dan Bongino blasts the double standard over Joy Reid","Joy Reid's offensive blog posts resurface and she apologizes again. Former Secret Service agent sounds off on 'Fox & Friends'. FOX News Channel (FNC) is a ...","https://i.ytimg.com/vi/eboEEY5v-0I/default.jpg","120","90","https://i.ytimg.com/vi/eboEEY5v-0I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eboEEY5v-0I/hqdefault.jpg","480","360","Fox News","none"
"4Tmbn4xYkdQ","2018-06-25T18:19:55.000Z","UCXIJgqnII2ZOINSWNOGFThA","Trump welcomes King Abdullah II to the White House","King of Jordan is expected to push to influence President Trump's Middle East peace plan.","https://i.ytimg.com/vi/4Tmbn4xYkdQ/default.jpg","120","90","https://i.ytimg.com/vi/4Tmbn4xYkdQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4Tmbn4xYkdQ/hqdefault.jpg","480","360","Fox News","none"
"ULVr3YYck08","2018-06-30T01:08:37.000Z","UCXIJgqnII2ZOINSWNOGFThA","A look at Trump's potential SCOTUS picks","Who are the front runners to replace Justice Kennedy, and what do we know about them? #Tucker FOX News Channel (FNC) is a 24-hour all-encompassing ...","https://i.ytimg.com/vi/ULVr3YYck08/default.jpg","120","90","https://i.ytimg.com/vi/ULVr3YYck08/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ULVr3YYck08/hqdefault.jpg","480","360","Fox News","none"
"Oio692ykPFc","2018-06-07T23:37:20.000Z","UCXIJgqnII2ZOINSWNOGFThA","Ex-Navy sailor pardoned by Trump plans to sue Obama","Kristian Saucier, a former Navy sailor who received a pardon from President Trump, explains on 'The Story' why he is planning to file a lawsuit against the ...","https://i.ytimg.com/vi/Oio692ykPFc/default.jpg","120","90","https://i.ytimg.com/vi/Oio692ykPFc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Oio692ykPFc/hqdefault.jpg","480","360","Fox News","none"
"61-kNKBjMJQ","2018-05-31T19:25:41.000Z","UCXIJgqnII2ZOINSWNOGFThA","President Trump to give full pardon to Dinesh D'Souza","President Trump will issue a full pardon to convicted campaign finance law violator Dinesh D'Souza, in addition to considering a pardon for Martha Stewart and ...","https://i.ytimg.com/vi/61-kNKBjMJQ/default.jpg","120","90","https://i.ytimg.com/vi/61-kNKBjMJQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/61-kNKBjMJQ/hqdefault.jpg","480","360","Fox News","none"
"L5om908rZuI","2016-10-23T17:29:34.000Z","UCXIJgqnII2ZOINSWNOGFThA","Former Secret Service agent reveals the real Hillary Clinton","'Crisis in Character' author Gary Byrne speaks out on why former first lady shouldn't be president.","https://i.ytimg.com/vi/L5om908rZuI/default.jpg","120","90","https://i.ytimg.com/vi/L5om908rZuI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/L5om908rZuI/hqdefault.jpg","480","360","Fox News","none"
"ZCGoi0SiWNg","2018-07-04T15:34:19.000Z","UCXIJgqnII2ZOINSWNOGFThA","Is the new Trump doctrine in action?","Pompeo en route to North Korea and Trump prepares to meet Putin. Dr. Sebastian Gorka provides insight. FOX News Channel (FNC) is a 24-hour ...","https://i.ytimg.com/vi/ZCGoi0SiWNg/default.jpg","120","90","https://i.ytimg.com/vi/ZCGoi0SiWNg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZCGoi0SiWNg/hqdefault.jpg","480","360","Fox News","none"
"UIhNptuq4NA","2018-06-07T01:35:32.000Z","UCXIJgqnII2ZOINSWNOGFThA","Will Congress intervene on FAA hiring standards?","The 'war on standards': The FAA has added an irrelevant biographical questionnaire to the hiring process for air traffic controllers. Congress could intervene and ...","https://i.ytimg.com/vi/UIhNptuq4NA/default.jpg","120","90","https://i.ytimg.com/vi/UIhNptuq4NA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UIhNptuq4NA/hqdefault.jpg","480","360","Fox News","none"
"sBsJlFFky-0","2018-07-03T02:07:25.000Z","UCXIJgqnII2ZOINSWNOGFThA","Conway responds to Democrats' calls to abolish ICE","Left launches attacks on ICE ahead of midterm elections. Counselor to President Trump Kellyanne Conway joins Judge Jeanine Pirro on 'Hannity.' FOX News ...","https://i.ytimg.com/vi/sBsJlFFky-0/default.jpg","120","90","https://i.ytimg.com/vi/sBsJlFFky-0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sBsJlFFky-0/hqdefault.jpg","480","360","Fox News","none"
"VkjGEX_hDfk","2018-05-30T13:53:02.000Z","UCXIJgqnII2ZOINSWNOGFThA","Newt Gingrich: Mueller probe is really 5 scandals","Former House speaker discusses the developments with North Korea and the Russia investigation. FOX News Channel (FNC) is a 24-hour all-encompassing ...","https://i.ytimg.com/vi/VkjGEX_hDfk/default.jpg","120","90","https://i.ytimg.com/vi/VkjGEX_hDfk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VkjGEX_hDfk/hqdefault.jpg","480","360","Fox News","none"
