"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1891","RT @tucasloledo: Prince Harry at the afterparty #RoyalWedding https://t.co/58imgq077k",FALSE,0,NA,2018-05-23 00:44:49,FALSE,NA,"999088726730035203",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Roon_ish",34986,TRUE,FALSE,NA,NA
"1892","RT @Blacklanderz: Saw this and loved it. Absolutely beautiful. If you know who did it, please let me know. #RoyalWedding https://t.co/OcMiY<U+2026>",FALSE,0,NA,2018-05-23 00:44:47,FALSE,NA,"999088717565317120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dameadenan",3363,TRUE,FALSE,NA,NA
"1893","RT @asanki515: Best Picture I have seen internet today.... 
#RoyalWedding https://t.co/7TaURLxxr1",FALSE,0,NA,2018-05-23 00:44:41,FALSE,NA,"999088692038844417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","treehappy77",1011,TRUE,FALSE,NA,NA
"1894","RT @gingerandnuts: #CompetitionTime Still talking about the #RoyalWedding well, we are giving you the chance to #win Princess Peppa's Garde<U+2026>",FALSE,0,NA,2018-05-23 00:44:40,FALSE,NA,"999088689182539781",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeenyWhale",259,TRUE,FALSE,NA,NA
"1895","RT @seventeen: I will never look as cute as Princess Charlotte looks at #HarryandMeghan's wedding. https://t.co/lOXXmEM7F6",FALSE,0,NA,2018-05-23 00:44:38,FALSE,NA,"999088682358353920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IM_NELS0N",50,TRUE,FALSE,NA,NA
"1896","RT @TheEllenShow: Just kidding. I had a wonderful morning. #RoyalWedding https://t.co/cklp0rKkl0",FALSE,0,NA,2018-05-23 00:44:38,FALSE,NA,"999088682157010944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ushim_Yang",4602,TRUE,FALSE,NA,NA
"1897","RT @CNN: ""We are all related, whether we are royal or not,"" says the bishop who addressed the #royalwedding. ""Black, white, red, yellow, br<U+2026>",FALSE,0,NA,2018-05-23 00:44:37,FALSE,NA,"999088675333070848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emikcosta",438,TRUE,FALSE,NA,NA
"1898","RT @ElicitPictures: Congratulations #MeghanAndHarry now Duke/Duchess of Sussex @KensingtonRoyal &amp; one of the most memorable moments of #Roy<U+2026>",FALSE,0,NA,2018-05-23 00:44:29,FALSE,NA,"999088644865441792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamsohappypm18",40,TRUE,FALSE,NA,NA
"1899","Ya'll.... I have deceased. #royalwedding #holylol #comingtoamerica 

https://t.co/9Jt6wTFdkt",FALSE,1,NA,2018-05-23 00:44:24,FALSE,NA,"999088622317031429",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SoAliciaSays",0,FALSE,FALSE,NA,NA
"1900","RT @Masweets_Itu: Hi everyone 

Please let's all be part of helping our Mother,  she needs help honestly...  Information is on those pictur<U+2026>",FALSE,0,NA,2018-05-23 00:44:22,FALSE,NA,"999088612485541889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mchunu_kmlive",2850,TRUE,FALSE,NA,NA
"1901","RT @InStyle: #PrinceHarry was Britain's last frat boy. https://t.co/fGsaBsDTwi https://t.co/4lqh9JWcNw",FALSE,0,NA,2018-05-23 00:44:20,FALSE,NA,"999088607947345921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","raumunz",10,TRUE,FALSE,NA,NA
"1902","RT @churchofengland: <U+201C>It just blew the place open!<U+201D> - Watch @PB_Curry and @JustinWelby speak about today<U+2019>s #RoyalWedding sermon and service<U+2026>",FALSE,0,NA,2018-05-23 00:44:19,FALSE,NA,"999088600976363530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanc523",1490,TRUE,FALSE,NA,NA
